particles,iterations,w,c1,c2,min_w,min_c1,min_c2,alpha,saturation
4480,150,4.2,1.0,8.8,3.2,0.0,4.8,7.0,1.00
4480,100,1.7,8.4,4.6,0.6,7.2,1.0,7.1,0.93
4480,200,4.1,1.8,6.8,3.9,0.8,2.8,4.8,0.98
4480,200,0.4,5.6,9.0,0.2,2.2,7.1,0.3,0.65
4480,150,6.4,4.6,8.5,2.1,1.9,4.7,3.5,0.88
4480,150,1.9,9.2,1.2,0.2,8.0,0.8,2.8,0.88
4480,50,3.5,0.3,8.0,0.8,0.1,4.4,3.5,0.63
4480,50,2.3,2.9,5.8,0.1,1.8,3.8,3.9,0.93
4480,150,2.5,0.2,7.7,2.0,0.1,7.6,4.4,0.73
4480,150,9.0,7.0,4.7,0.4,6.2,1.8,8.2,0.77
4480,150,4.5,7.5,9.8,2.6,1.3,1.9,9.8,0.70
4480,200,2.2,1.3,7.2,1.0,0.0,2.3,0.5,0.85
4480,100,7.0,7.6,2.8,2.8,2.7,2.0,3.9,0.63
4480,150,8.7,0.7,1.2,8.6,0.1,1.0,9.4,0.75
4480,200,6.5,3.7,1.1,4.9,0.4,0.4,9.9,0.52
4480,100,7.7,1.7,4.6,3.7,0.3,2.7,1.5,0.72
4480,100,0.5,1.0,3.7,0.2,0.8,0.1,9.2,0.79
4480,200,9.7,6.6,9.2,5.1,4.9,4.9,2.4,0.83
4480,50,2.4,2.1,3.6,0.6,0.8,2.7,5.8,0.94
4480,100,4.0,5.6,6.5,3.3,1.5,1.7,1.9,0.82
4480,200,0.8,2.5,9.1,0.5,0.4,4.8,9.9,0.96
4480,50,0.3,2.2,2.5,0.1,0.6,2.3,4.4,0.89
4480,100,1.3,8.3,0.7,0.9,6.5,0.6,9.5,0.62
4480,50,3.0,8.4,4.9,0.3,6.3,0.3,7.8,0.78
4480,200,8.3,2.8,4.4,7.7,2.8,2.7,1.2,0.63
4480,200,6.8,8.5,4.0,2.8,5.8,2.4,8.3,0.61
4480,150,5.6,3.0,5.6,1.2,1.0,1.5,6.1,0.58
4480,150,2.2,6.7,8.0,0.3,5.0,0.4,4.2,0.70
4480,150,9.6,3.6,3.3,9.6,2.3,1.0,6.3,0.69
4480,100,7.8,9.7,3.2,6.1,6.8,1.4,1.3,0.51
4480,50,7.2,3.7,4.1,5.3,1.2,3.9,6.3,0.60
4480,100,5.3,3.3,3.9,1.3,1.7,0.6,4.9,0.62
4480,100,6.0,3.6,6.7,2.7,1.9,3.9,5.1,0.77
4480,100,9.7,4.8,6.0,2.3,2.5,2.1,2.3,0.58
4480,50,5.0,1.4,7.7,2.5,0.1,7.2,3.7,0.61
4480,150,5.8,4.0,0.3,3.1,3.9,0.1,6.5,0.55
4480,150,6.2,4.5,9.9,1.1,0.4,3.1,0.8,0.59
4480,100,5.7,2.8,5.9,1.1,0.6,3.8,8.5,0.67
4480,50,4.4,2.2,2.9,0.0,1.1,0.1,2.7,0.85
4480,50,4.6,8.7,5.7,4.1,7.2,2.5,5.3,0.86
4480,100,4.3,8.9,6.9,3.4,3.9,5.2,9.1,0.59
4480,150,8.4,6.0,2.1,2.1,0.3,1.7,8.1,0.53
4480,100,5.4,4.1,6.2,4.5,2.0,2.7,8.4,0.99
4480,100,8.0,7.1,4.5,0.1,6.0,2.3,2.2,0.56
4480,150,2.6,3.0,9.7,2.3,2.0,3.7,2.6,0.51
4480,150,2.7,7.4,7.2,1.2,2.7,1.0,5.6,0.65
4480,50,3.9,0.8,3.4,1.6,0.3,2.7,9.3,0.71
4480,200,9.5,9.7,2.5,0.2,7.8,0.1,9.7,0.57
4480,150,9.4,0.5,7.3,7.8,0.1,7.1,4.1,0.83
4480,200,2.0,6.4,9.3,1.1,2.4,6.6,2.5,0.65
